Key,Date,Locations,C&F Agent,Division,SKU,Sales,OpeningStock,Receipts,Forecast,SellingPrice,Scheme Activity,Scheme Type
38718ZIRAKPUR AGENT 1PROD B,2006-01-01,ZIRAKPUR BRANCH,ZIRAKPUR AGENT 1,CPMNT,PROD B,155640,139590,118080,198211,5.4,0,0.0
38749ZIRAKPUR AGENT 1PROD B,2006-02-01,ZIRAKPUR BRANCH,ZIRAKPUR AGENT 1,CPMNT,PROD B,141360,102030,223200,194311,5.4,0,0.0
38777ZIRAKPUR AGENT 1PROD B,2006-03-01,ZIRAKPUR BRANCH,ZIRAKPUR AGENT 1,CPMNT,PROD B,122790,177630,194310,363380,5.4,0,0.0
38808ZIRAKPUR AGENT 1PROD B,2006-04-01,ZIRAKPUR BRANCH,ZIRAKPUR AGENT 1,CPMNT,PROD B,291000,249150,175680,182060,5.4,0,0.0
38838ZIRAKPUR AGENT 1PROD B,2006-05-01,ZIRAKPUR BRANCH,ZIRAKPUR AGENT 1,CPMNT,PROD B,322080,93030,367680,227447,5.4,0,0.0
38869ZIRAKPUR AGENT 1PROD B,2006-06-01,ZIRAKPUR BRANCH,ZIRAKPUR AGENT 1,CPMNT,PROD B,314790,114630,252480,267522,5.4,0,0.0
38899ZIRAKPUR AGENT 1PROD B,2006-07-01,ZIRAKPUR BRANCH,ZIRAKPUR AGENT 1,CPMNT,PROD B,271200,23520,247680,291264,5.5,0,0.0
38930ZIRAKPUR AGENT 1PROD B,2006-08-01,ZIRAKPUR BRANCH,ZIRAKPUR AGENT 1,CPMNT,PROD B,294240,0,371520,294146,5.5,0,0.0
38961ZIRAKPUR AGENT 1PROD B,2006-09-01,ZIRAKPUR BRANCH,ZIRAKPUR AGENT 1,CPMNT,PROD B,245763,72480,245760,360474,5.5,0,0.0
38991ZIRAKPUR AGENT 1PROD B,2006-10-01,ZIRAKPUR BRANCH,ZIRAKPUR AGENT 1,CPMNT,PROD B,172320,54717,200160,321889,5.5,0,0.0
39022ZIRAKPUR AGENT 1PROD B,2006-11-01,ZIRAKPUR BRANCH,ZIRAKPUR AGENT 1,CPMNT,PROD B,287640,72477,249660,345003,5.67,0,0.0
39052ZIRAKPUR AGENT 1PROD B,2006-12-01,ZIRAKPUR BRANCH,ZIRAKPUR AGENT 1,CPMNT,PROD B,150000,17217,233280,232959,5.67,0,0.0
37987AHMEDABAD AGENT 2PROD E,2004-01-01,AHMEDABAD BRANCH,AHMEDABAD AGENT 2,CPASF,PROD E,4620,1530,3780,3494,9.22,0,0.0
38018AHMEDABAD AGENT 2PROD E,2004-02-01,AHMEDABAD BRANCH,AHMEDABAD AGENT 2,CPASF,PROD E,3720,690,3600,3601,9.22,0,0.0
38047AHMEDABAD AGENT 2PROD E,2004-03-01,AHMEDABAD BRANCH,AHMEDABAD AGENT 2,CPASF,PROD E,2550,570,7020,1888,9.22,0,0.0
38078AHMEDABAD AGENT 2PROD E,2004-04-01,AHMEDABAD BRANCH,AHMEDABAD AGENT 2,CPASF,PROD E,10380,3600,11880,20592,9.0,1,2.0
38108AHMEDABAD AGENT 2PROD E,2004-05-01,AHMEDABAD BRANCH,AHMEDABAD AGENT 2,CPASF,PROD E,5175,5100,3060,14668,9.0,1,2.0
38139AHMEDABAD AGENT 2PROD E,2004-06-01,AHMEDABAD BRANCH,AHMEDABAD AGENT 2,CPASF,PROD E,7890,2985,6300,11894,9.0,1,2.0
38169AHMEDABAD AGENT 2PROD E,2004-07-01,AHMEDABAD BRANCH,AHMEDABAD AGENT 2,CPASF,PROD E,3750,1395,6300,9576,9.0,1,2.0
38200AHMEDABAD AGENT 2PROD E,2004-08-01,AHMEDABAD BRANCH,AHMEDABAD AGENT 2,CPASF,PROD E,3105,3945,4860,6888,9.0,1,1.0
38231AHMEDABAD AGENT 2PROD E,2004-09-01,AHMEDABAD BRANCH,AHMEDABAD AGENT 2,CPASF,PROD E,4931,5700,7206,6123,9.0,1,1.0
38261AHMEDABAD AGENT 2PROD E,2004-10-01,AHMEDABAD BRANCH,AHMEDABAD AGENT 2,CPASF,PROD E,3861,7975,1800,3921,10.26,1,1.0
38292AHMEDABAD AGENT 2PROD E,2004-11-01,AHMEDABAD BRANCH,AHMEDABAD AGENT 2,CPASF,PROD E,4815,5914,6660,5733,10.26,0,0.0
38322AHMEDABAD AGENT 2PROD E,2004-12-01,AHMEDABAD BRANCH,AHMEDABAD AGENT 2,CPASF,PROD E,3315,7759,1830,3724,10.26,1,2.0
38353AHMEDABAD AGENT 2PROD E,2005-01-01,AHMEDABAD BRANCH,AHMEDABAD AGENT 2,CPASF,PROD E,3435,6274,6600,4051,10.26,1,2.0
38384AHMEDABAD AGENT 2PROD E,2005-02-01,AHMEDABAD BRANCH,AHMEDABAD AGENT 2,CPASF,PROD E,3465,9439,0,3507,10.26,1,2.0
38412AHMEDABAD AGENT 2PROD E,2005-03-01,AHMEDABAD BRANCH,AHMEDABAD AGENT 2,CPASF,PROD E,1700,5974,2700,3984,10.26,1,2.0
38443AHMEDABAD AGENT 2PROD E,2005-04-01,AHMEDABAD BRANCH,AHMEDABAD AGENT 2,CPASF,PROD E,9495,6974,13500,11937,10.35,0,0.0
38473AHMEDABAD AGENT 2PROD E,2005-05-01,AHMEDABAD BRANCH,AHMEDABAD AGENT 2,CPASF,PROD E,5535,10979,9000,8240,10.35,0,0.0
38504AHMEDABAD AGENT 2PROD E,2005-06-01,AHMEDABAD BRANCH,AHMEDABAD AGENT 2,CPASF,PROD E,2400,14444,0,5917,10.35,0,0.0
38534AHMEDABAD AGENT 2PROD E,2005-07-01,AHMEDABAD BRANCH,AHMEDABAD AGENT 2,CPASF,PROD E,3509,12044,0,4147,10.35,0,0.0
38565AHMEDABAD AGENT 2PROD E,2005-08-01,AHMEDABAD BRANCH,AHMEDABAD AGENT 2,CPASF,PROD E,3705,8535,180,3146,10.35,0,0.0
38596AHMEDABAD AGENT 2PROD E,2005-09-01,AHMEDABAD BRANCH,AHMEDABAD AGENT 2,CPASF,PROD E,4605,4995,4530,3778,10.35,1,1.0
38626AHMEDABAD AGENT 2PROD E,2005-10-01,AHMEDABAD BRANCH,AHMEDABAD AGENT 2,CPASF,PROD E,3330,4905,5400,4497,10.35,0,0.0
38657AHMEDABAD AGENT 2PROD E,2005-11-01,AHMEDABAD BRANCH,AHMEDABAD AGENT 2,CPASF,PROD E,3510,6975,1080,3486,10.35,0,0.0
38687AHMEDABAD AGENT 2PROD E,2005-12-01,AHMEDABAD BRANCH,AHMEDABAD AGENT 2,CPASF,PROD E,3765,4545,3600,3173,10.35,0,0.0
38718AHMEDABAD AGENT 2PROD E,2006-01-01,AHMEDABAD BRANCH,AHMEDABAD AGENT 2,CPASF,PROD E,3680,4380,4860,3271,10.35,0,0.0
38749AHMEDABAD AGENT 2PROD E,2006-02-01,AHMEDABAD BRANCH,AHMEDABAD AGENT 2,CPASF,PROD E,3620,5560,2880,4231,10.35,0,0.0
38777AHMEDABAD AGENT 2PROD E,2006-03-01,AHMEDABAD BRANCH,AHMEDABAD AGENT 2,CPASF,PROD E,1935,4820,2700,1629,10.35,0,0.0
38808AHMEDABAD AGENT 2PROD E,2006-04-01,AHMEDABAD BRANCH,AHMEDABAD AGENT 2,CPASF,PROD E,6420,5585,8640,9409,10.35,0,0.0
38838AHMEDABAD AGENT 2PROD E,2006-05-01,AHMEDABAD BRANCH,AHMEDABAD AGENT 2,CPASF,PROD E,3600,7805,3600,5870,10.35,0,0.0
38869AHMEDABAD AGENT 2PROD E,2006-06-01,AHMEDABAD BRANCH,AHMEDABAD AGENT 2,CPASF,PROD E,2955,7805,0,2540,10.35,0,0.0
38899AHMEDABAD AGENT 2PROD E,2006-07-01,AHMEDABAD BRANCH,AHMEDABAD AGENT 2,CPASF,PROD E,3025,4685,0,3687,10.43,0,0.0
38930AHMEDABAD AGENT 2PROD E,2006-08-01,AHMEDABAD BRANCH,AHMEDABAD AGENT 2,CPASF,PROD E,3435,1660,2340,3054,10.43,0,0.0
38961AHMEDABAD AGENT 2PROD E,2006-09-01,AHMEDABAD BRANCH,AHMEDABAD AGENT 2,CPASF,PROD E,3345,565,5040,4209,10.43,0,0.0
38991AHMEDABAD AGENT 2PROD E,2006-10-01,AHMEDABAD BRANCH,AHMEDABAD AGENT 2,CPASF,PROD E,3720,2260,4140,3858,10.43,0,0.0
39022AHMEDABAD AGENT 2PROD E,2006-11-01,AHMEDABAD BRANCH,AHMEDABAD AGENT 2,CPASF,PROD E,3270,2680,5400,3854,10.43,0,0.0
39052AHMEDABAD AGENT 2PROD E,2006-12-01,AHMEDABAD BRANCH,AHMEDABAD AGENT 2,CPASF,PROD E,3240,4810,0,4508,10.43,0,0.0
37987AHMEDABAD AGENT 1PROD E,2004-01-01,AHMEDABAD BRANCH,AHMEDABAD AGENT 1,CPASF,PROD E,2520,1965,3780,4373,9.22,0,0.0
38018AHMEDABAD AGENT 1PROD E,2004-02-01,AHMEDABAD BRANCH,AHMEDABAD AGENT 1,CPASF,PROD E,2520,3225,1890,5333,9.22,0,0.0
38047AHMEDABAD AGENT 1PROD E,2004-03-01,AHMEDABAD BRANCH,AHMEDABAD AGENT 1,CPASF,PROD E,1395,2595,5460,3885,9.22,0,0.0
38078AHMEDABAD AGENT 1PROD E,2004-04-01,AHMEDABAD BRANCH,AHMEDABAD AGENT 1,CPASF,PROD E,16095,6660,13860,32000,9.0,1,2.0
38108AHMEDABAD AGENT 1PROD E,2004-05-01,AHMEDABAD BRANCH,AHMEDABAD AGENT 1,CPASF,PROD E,9120,4425,9000,20550,9.0,1,2.0
38139AHMEDABAD AGENT 1PROD E,2004-06-01,AHMEDABAD BRANCH,AHMEDABAD AGENT 1,CPASF,PROD E,7110,4274,13860,20822,9.0,1,2.0
38169AHMEDABAD AGENT 1PROD E,2004-07-01,AHMEDABAD BRANCH,AHMEDABAD AGENT 1,CPASF,PROD E,3495,11024,3600,9068,9.0,1,2.0
38200AHMEDABAD AGENT 1PROD E,2004-08-01,AHMEDABAD BRANCH,AHMEDABAD AGENT 1,CPASF,PROD E,4665,7529,2805,7570,9.0,1,1.0
38231AHMEDABAD AGENT 1PROD E,2004-09-01,AHMEDABAD BRANCH,AHMEDABAD AGENT 1,CPASF,PROD E,3735,5669,4500,5346,9.0,1,1.0
38261AHMEDABAD AGENT 1PROD E,2004-10-01,AHMEDABAD BRANCH,AHMEDABAD AGENT 1,CPASF,PROD E,2340,6434,1800,4175,9.0,1,1.0
38292AHMEDABAD AGENT 1PROD E,2004-11-01,AHMEDABAD BRANCH,AHMEDABAD AGENT 1,CPASF,PROD E,2310,5805,0,4675,9.0,0,0.0
38322AHMEDABAD AGENT 1PROD E,2004-12-01,AHMEDABAD BRANCH,AHMEDABAD AGENT 1,CPASF,PROD E,3735,3495,8910,3037,10.26,1,2.0
38353AHMEDABAD AGENT 1PROD E,2005-01-01,AHMEDABAD BRANCH,AHMEDABAD AGENT 1,CPASF,PROD E,1905,6285,4500,2496,10.26,1,2.0
38384AHMEDABAD AGENT 1PROD E,2005-02-01,AHMEDABAD BRANCH,AHMEDABAD AGENT 1,CPASF,PROD E,1575,4080,0,2860,10.26,1,2.0
38412AHMEDABAD AGENT 1PROD E,2005-03-01,AHMEDABAD BRANCH,AHMEDABAD AGENT 1,CPASF,PROD E,675,2505,8640,2786,10.26,1,2.0
38443AHMEDABAD AGENT 1PROD E,2005-04-01,AHMEDABAD BRANCH,AHMEDABAD AGENT 1,CPASF,PROD E,14730,10110,16560,18509,10.35,0,0.0
38473AHMEDABAD AGENT 1PROD E,2005-05-01,AHMEDABAD BRANCH,AHMEDABAD AGENT 1,CPASF,PROD E,8835,11940,10800,10921,10.35,0,0.0
38504AHMEDABAD AGENT 1PROD E,2005-06-01,AHMEDABAD BRANCH,AHMEDABAD AGENT 1,CPASF,PROD E,5130,13905,4500,11575,10.35,0,0.0
38534AHMEDABAD AGENT 1PROD E,2005-07-01,AHMEDABAD BRANCH,AHMEDABAD AGENT 1,CPASF,PROD E,1650,13275,0,4791,10.35,0,0.0
38565AHMEDABAD AGENT 1PROD E,2005-08-01,AHMEDABAD BRANCH,AHMEDABAD AGENT 1,CPASF,PROD E,2445,11610,0,3240,10.35,0,0.0
38596AHMEDABAD AGENT 1PROD E,2005-09-01,AHMEDABAD BRANCH,AHMEDABAD AGENT 1,CPASF,PROD E,2040,9165,0,2900,10.35,1,1.0
38626AHMEDABAD AGENT 1PROD E,2005-10-01,AHMEDABAD BRANCH,AHMEDABAD AGENT 1,CPASF,PROD E,2250,7125,15,4474,10.35,0,0.0
38657AHMEDABAD AGENT 1PROD E,2005-11-01,AHMEDABAD BRANCH,AHMEDABAD AGENT 1,CPASF,PROD E,2325,4890,0,3124,10.35,0,0.0
38687AHMEDABAD AGENT 1PROD E,2005-12-01,AHMEDABAD BRANCH,AHMEDABAD AGENT 1,CPASF,PROD E,2430,2565,2160,3680,10.35,0,0.0
38718AHMEDABAD AGENT 1PROD E,2006-01-01,AHMEDABAD BRANCH,AHMEDABAD AGENT 1,CPASF,PROD E,2550,2295,1620,2700,10.35,0,0.0
38749AHMEDABAD AGENT 1PROD E,2006-02-01,AHMEDABAD BRANCH,AHMEDABAD AGENT 1,CPASF,PROD E,2520,1365,3780,2500,10.35,0,0.0
38777AHMEDABAD AGENT 1PROD E,2006-03-01,AHMEDABAD BRANCH,AHMEDABAD AGENT 1,CPASF,PROD E,1725,2625,6690,3618,10.35,0,0.0
38808AHMEDABAD AGENT 1PROD E,2006-04-01,AHMEDABAD BRANCH,AHMEDABAD AGENT 1,CPASF,PROD E,6810,7590,11340,14522,10.35,0,0.0
38838AHMEDABAD AGENT 1PROD E,2006-05-01,AHMEDABAD BRANCH,AHMEDABAD AGENT 1,CPASF,PROD E,9360,12120,3600,10251,10.35,0,0.0
38869AHMEDABAD AGENT 1PROD E,2006-06-01,AHMEDABAD BRANCH,AHMEDABAD AGENT 1,CPASF,PROD E,3030,6360,180,5325,10.35,0,0.0
38899AHMEDABAD AGENT 1PROD E,2006-07-01,AHMEDABAD BRANCH,AHMEDABAD AGENT 1,CPASF,PROD E,2595,3510,0,2629,10.35,0,0.0
38930AHMEDABAD AGENT 1PROD E,2006-08-01,AHMEDABAD BRANCH,AHMEDABAD AGENT 1,CPASF,PROD E,2250,915,4140,2215,10.43,0,0.0
38961AHMEDABAD AGENT 1PROD E,2006-09-01,AHMEDABAD BRANCH,AHMEDABAD AGENT 1,CPASF,PROD E,2955,2805,360,2580,10.43,0,0.0
38991AHMEDABAD AGENT 1PROD E,2006-10-01,AHMEDABAD BRANCH,AHMEDABAD AGENT 1,CPASF,PROD E,2355,210,3240,2541,10.43,0,0.0
39022AHMEDABAD AGENT 1PROD E,2006-11-01,AHMEDABAD BRANCH,AHMEDABAD AGENT 1,CPASF,PROD E,3000,1095,4860,3299,10.43,0,0.0
39052AHMEDABAD AGENT 1PROD E,2006-12-01,AHMEDABAD BRANCH,AHMEDABAD AGENT 1,CPASF,PROD E,3330,2955,1980,3177,10.43,0,0.0
37987AMBALA AGENT 1PROD E,2004-01-01,AMBALA BRANCH,AMBALA AGENT 1,CPASF,PROD E,3060,990,2340,1588,9.22,0,0.0
38018AMBALA AGENT 1PROD E,2004-02-01,AMBALA BRANCH,AMBALA AGENT 1,CPASF,PROD E,2850,450,5940,1637,9.22,0,0.0
38047AMBALA AGENT 1PROD E,2004-03-01,AMBALA BRANCH,AMBALA AGENT 1,CPASF,PROD E,6780,3540,3240,4700,9.22,0,0.0
38078AMBALA AGENT 1PROD E,2004-04-01,AMBALA BRANCH,AMBALA AGENT 1,CPASF,PROD E,18180,0,27720,31072,9.0,1,2.0
38108AMBALA AGENT 1PROD E,2004-05-01,AMBALA BRANCH,AMBALA AGENT 1,CPASF,PROD E,15255,5760,9540,23766,9.0,1,2.0
38139AMBALA AGENT 1PROD E,2004-06-01,AMBALA BRANCH,AMBALA AGENT 1,CPASF,PROD E,10125,45,10080,22444,9.0,1,2.0
38169AMBALA AGENT 1PROD E,2004-07-01,AMBALA BRANCH,AMBALA AGENT 1,CPASF,PROD E,2430,0,4140,6318,9.0,1,2.0
38200AMBALA AGENT 1PROD E,2004-08-01,AMBALA BRANCH,AMBALA AGENT 1,CPASF,PROD E,1185,1710,2340,4544,9.0,1,1.0
38231AMBALA AGENT 1PROD E,2004-09-01,AMBALA BRANCH,AMBALA AGENT 1,CPASF,PROD E,2985,2805,180,2105,9.0,1,1.0
38261AMBALA AGENT 1PROD E,2004-10-01,AMBALA BRANCH,AMBALA AGENT 1,CPASF,PROD E,2610,0,4680,3074,10.26,1,1.0
38292AMBALA AGENT 1PROD E,2004-11-01,AMBALA BRANCH,AMBALA AGENT 1,CPASF,PROD E,1290,2070,900,3023,10.26,0,0.0
38322AMBALA AGENT 1PROD E,2004-12-01,AMBALA BRANCH,AMBALA AGENT 1,CPASF,PROD E,885,1680,2130,1964,10.26,1,2.0
38353AMBALA AGENT 1PROD E,2005-01-01,AMBALA BRANCH,AMBALA AGENT 1,CPASF,PROD E,1200,2925,1800,2050,10.26,1,2.0
38384AMBALA AGENT 1PROD E,2005-02-01,AMBALA BRANCH,AMBALA AGENT 1,CPASF,PROD E,990,3525,0,1552,10.26,1,2.0
38412AMBALA AGENT 1PROD E,2005-03-01,AMBALA BRANCH,AMBALA AGENT 1,CPASF,PROD E,1050,2535,9900,1591,10.26,1,2.0
38443AMBALA AGENT 1PROD E,2005-04-01,AMBALA BRANCH,AMBALA AGENT 1,CPASF,PROD E,11070,11385,12600,20907,10.35,0,0.0
38473AMBALA AGENT 1PROD E,2005-05-01,AMBALA BRANCH,AMBALA AGENT 1,CPASF,PROD E,9840,11115,14940,15199,10.35,0,0.0
38504AMBALA AGENT 1PROD E,2005-06-01,AMBALA BRANCH,AMBALA AGENT 1,CPASF,PROD E,9580,16215,8100,9441,10.35,0,0.0
38534AMBALA AGENT 1PROD E,2005-07-01,AMBALA BRANCH,AMBALA AGENT 1,CPASF,PROD E,3900,13835,0,6084,10.35,0,0.0
38565AMBALA AGENT 1PROD E,2005-08-01,AMBALA BRANCH,AMBALA AGENT 1,CPASF,PROD E,2440,9935,0,4672,10.35,0,0.0
38596AMBALA AGENT 1PROD E,2005-09-01,AMBALA BRANCH,AMBALA AGENT 1,CPASF,PROD E,5445,7495,2790,4437,10.35,1,1.0
38626AMBALA AGENT 1PROD E,2005-10-01,AMBALA BRANCH,AMBALA AGENT 1,CPASF,PROD E,4620,4840,2340,5009,10.35,0,0.0
38657AMBALA AGENT 1PROD E,2005-11-01,AMBALA BRANCH,AMBALA AGENT 1,CPASF,PROD E,2820,2560,1800,2914,10.35,0,0.0
38687AMBALA AGENT 1PROD E,2005-12-01,AMBALA BRANCH,AMBALA AGENT 1,CPASF,PROD E,1080,1540,3780,3236,10.35,0,0.0
38718AMBALA AGENT 1PROD E,2006-01-01,AMBALA BRANCH,AMBALA AGENT 1,CPASF,PROD E,1890,4240,4320,4627,10.35,0,0.0
38749AMBALA AGENT 1PROD E,2006-02-01,AMBALA BRANCH,AMBALA AGENT 1,CPASF,PROD E,1501,6670,0,3308,10.35,0,0.0
38777AMBALA AGENT 1PROD E,2006-03-01,AMBALA BRANCH,AMBALA AGENT 1,CPASF,PROD E,1800,5169,2880,1692,10.35,0,0.0
38808AMBALA AGENT 1PROD E,2006-04-01,AMBALA BRANCH,AMBALA AGENT 1,CPASF,PROD E,8634,6249,10620,12617,10.35,0,0.0
38838AMBALA AGENT 1PROD E,2006-05-01,AMBALA BRANCH,AMBALA AGENT 1,CPASF,PROD E,8776,8055,7785,10484,10.35,0,0.0
38869AMBALA AGENT 1PROD E,2006-06-01,AMBALA BRANCH,AMBALA AGENT 1,CPASF,PROD E,8505,7064,4140,11878,10.35,0,0.0
38899AMBALA AGENT 1PROD E,2006-07-01,AMBALA BRANCH,AMBALA AGENT 1,CPASF,PROD E,3405,2699,2160,4083,10.43,0,0.0
38930AMBALA AGENT 1PROD E,2006-08-01,AMBALA BRANCH,AMBALA AGENT 1,CPASF,PROD E,3285,1454,5400,2832,10.43,0,0.0
38961AMBALA AGENT 1PROD E,2006-09-01,AMBALA BRANCH,AMBALA AGENT 1,CPASF,PROD E,3675,3569,1800,5154,10.43,0,0.0
38991AMBALA AGENT 1PROD E,2006-10-01,AMBALA BRANCH,AMBALA AGENT 1,CPASF,PROD E,3615,1334,6480,4843,10.43,0,0.0
39022AMBALA AGENT 1PROD E,2006-11-01,AMBALA BRANCH,AMBALA AGENT 1,CPASF,PROD E,3545,3839,4320,3196,10.43,0,0.0
39052AMBALA AGENT 1PROD E,2006-12-01,AMBALA BRANCH,AMBALA AGENT 1,CPASF,PROD E,2475,4074,0,1563,10.43,0,0.0
37987BANGALORE AGENT 1PROD E,2004-01-01,BANGALORE BRANCH,BANGALORE AGENT 1,CPASF,PROD E,4635,2475,2160,3040,9.22,0,0.0
38018BANGALORE AGENT 1PROD E,2004-02-01,BANGALORE BRANCH,BANGALORE AGENT 1,CPASF,PROD E,8610,0,12030,3133,9.22,0,0.0
38047BANGALORE AGENT 1PROD E,2004-03-01,BANGALORE BRANCH,BANGALORE AGENT 1,CPASF,PROD E,4110,3420,5130,4150,9.22,0,0.0
38078BANGALORE AGENT 1PROD E,2004-04-01,BANGALORE BRANCH,BANGALORE AGENT 1,CPASF,PROD E,9285,4440,9000,13000,9.0,1,2.0
38108BANGALORE AGENT 1PROD E,2004-05-01,BANGALORE BRANCH,BANGALORE AGENT 1,CPASF,PROD E,6045,4155,1890,12124,9.0,1,2.0
38139BANGALORE AGENT 1PROD E,2004-06-01,BANGALORE BRANCH,BANGALORE AGENT 1,CPASF,PROD E,5400,0,5400,10400,9.0,1,2.0
38169BANGALORE AGENT 1PROD E,2004-07-01,BANGALORE BRANCH,BANGALORE AGENT 1,CPASF,PROD E,10185,0,11880,9872,9.0,1,2.0
38200BANGALORE AGENT 1PROD E,2004-08-01,BANGALORE BRANCH,BANGALORE AGENT 1,CPASF,PROD E,5025,1695,9026,8178,9.0,1,1.0
38231BANGALORE AGENT 1PROD E,2004-09-01,BANGALORE BRANCH,BANGALORE AGENT 1,CPASF,PROD E,7560,5696,1980,5233,9.0,1,1.0
38261BANGALORE AGENT 1PROD E,2004-10-01,BANGALORE BRANCH,BANGALORE AGENT 1,CPASF,PROD E,3465,116,6840,2608,10.26,1,1.0
38292BANGALORE AGENT 1PROD E,2004-11-01,BANGALORE BRANCH,BANGALORE AGENT 1,CPASF,PROD E,4560,3491,10800,10462,10.26,0,0.0
38322BANGALORE AGENT 1PROD E,2004-12-01,BANGALORE BRANCH,BANGALORE AGENT 1,CPASF,PROD E,6450,9731,3240,6796,10.26,1,2.0
38353BANGALORE AGENT 1PROD E,2005-01-01,BANGALORE BRANCH,BANGALORE AGENT 1,CPASF,PROD E,5595,6521,2915,4474,10.26,1,2.0
38384BANGALORE AGENT 1PROD E,2005-02-01,BANGALORE BRANCH,BANGALORE AGENT 1,CPASF,PROD E,4905,3841,7200,6400,10.26,1,2.0
38412BANGALORE AGENT 1PROD E,2005-03-01,BANGALORE BRANCH,BANGALORE AGENT 1,CPASF,PROD E,3585,6136,6660,4666,10.26,1,2.0
38443BANGALORE AGENT 1PROD E,2005-04-01,BANGALORE BRANCH,BANGALORE AGENT 1,CPASF,PROD E,7410,9211,4519,10522,10.35,0,0.0
38473BANGALORE AGENT 1PROD E,2005-05-01,BANGALORE BRANCH,BANGALORE AGENT 1,CPASF,PROD E,5880,6320,12240,10129,10.35,0,0.0
38504BANGALORE AGENT 1PROD E,2005-06-01,BANGALORE BRANCH,BANGALORE AGENT 1,CPASF,PROD E,6225,12680,4500,9224,10.35,0,0.0
38534BANGALORE AGENT 1PROD E,2005-07-01,BANGALORE BRANCH,BANGALORE AGENT 1,CPASF,PROD E,9615,10955,0,6819,10.35,0,0.0
38565BANGALORE AGENT 1PROD E,2005-08-01,BANGALORE BRANCH,BANGALORE AGENT 1,CPASF,PROD E,5655,1340,10080,4702,10.35,0,0.0
38596BANGALORE AGENT 1PROD E,2005-09-01,BANGALORE BRANCH,BANGALORE AGENT 1,CPASF,PROD E,4410,5765,9000,7708,10.35,1,1.0
38626BANGALORE AGENT 1PROD E,2005-10-01,BANGALORE BRANCH,BANGALORE AGENT 1,CPASF,PROD E,4765,10355,0,5760,10.35,0,0.0
38657BANGALORE AGENT 1PROD E,2005-11-01,BANGALORE BRANCH,BANGALORE AGENT 1,CPASF,PROD E,4680,5590,900,6260,10.35,0,0.0
38687BANGALORE AGENT 1PROD E,2005-12-01,BANGALORE BRANCH,BANGALORE AGENT 1,CPASF,PROD E,5940,1810,9915,6447,10.35,0,0.0
38718BANGALORE AGENT 1PROD E,2006-01-01,BANGALORE BRANCH,BANGALORE AGENT 1,CPASF,PROD E,6000,5785,4545,6500,10.35,0,0.0
38749BANGALORE AGENT 1PROD E,2006-02-01,BANGALORE BRANCH,BANGALORE AGENT 1,CPASF,PROD E,5370,4330,5745,4872,10.35,0,0.0
38777BANGALORE AGENT 1PROD E,2006-03-01,BANGALORE BRANCH,BANGALORE AGENT 1,CPASF,PROD E,2430,4705,4680,4623,10.35,0,0.0
38808BANGALORE AGENT 1PROD E,2006-04-01,BANGALORE BRANCH,BANGALORE AGENT 1,CPASF,PROD E,5640,6955,4680,5955,10.35,0,0.0
38838BANGALORE AGENT 1PROD E,2006-05-01,BANGALORE BRANCH,BANGALORE AGENT 1,CPASF,PROD E,4350,5995,4500,7161,10.35,0,0.0
38869BANGALORE AGENT 1PROD E,2006-06-01,BANGALORE BRANCH,BANGALORE AGENT 1,CPASF,PROD E,5610,6145,0,7498,10.35,0,0.0
38899BANGALORE AGENT 1PROD E,2006-07-01,BANGALORE BRANCH,BANGALORE AGENT 1,CPASF,PROD E,3180,490,2700,8907,10.43,0,0.0
38930BANGALORE AGENT 1PROD E,2006-08-01,BANGALORE BRANCH,BANGALORE AGENT 1,CPASF,PROD E,5850,10,12465,5387,10.43,0,0.0
38961BANGALORE AGENT 1PROD E,2006-09-01,BANGALORE BRANCH,BANGALORE AGENT 1,CPASF,PROD E,2460,6625,0,4356,10.43,0,0.0
38991BANGALORE AGENT 1PROD E,2006-10-01,BANGALORE BRANCH,BANGALORE AGENT 1,CPASF,PROD E,3150,4060,4530,3651,10.43,0,0.0
39022BANGALORE AGENT 1PROD E,2006-11-01,BANGALORE BRANCH,BANGALORE AGENT 1,CPASF,PROD E,4760,3460,6840,4507,10.43,0,0.0
39052BANGALORE AGENT 1PROD E,2006-12-01,BANGALORE BRANCH,BANGALORE AGENT 1,CPASF,PROD E,4965,5540,0,5906,10.43,0,0.0
38749BANGALORE AGENT 2PROD E,2006-02-01,BANGALORE BRANCH,BANGALORE AGENT 2,CPASF,PROD E,255,0,720,500,10.35,0,0.0
38777BANGALORE AGENT 2PROD E,2006-03-01,BANGALORE BRANCH,BANGALORE AGENT 2,CPASF,PROD E,1335,465,1980,819,10.35,0,0.0
38808BANGALORE AGENT 2PROD E,2006-04-01,BANGALORE BRANCH,BANGALORE AGENT 2,CPASF,PROD E,1605,1110,720,2092,10.35,0,0.0
38838BANGALORE AGENT 2PROD E,2006-05-01,BANGALORE BRANCH,BANGALORE AGENT 2,CPASF,PROD E,2100,225,2520,1522,10.35,0,0.0
38869BANGALORE AGENT 2PROD E,2006-06-01,BANGALORE BRANCH,BANGALORE AGENT 2,CPASF,PROD E,645,645,0,171,10.35,0,0.0
38899BANGALORE AGENT 2PROD E,2006-07-01,BANGALORE BRANCH,BANGALORE AGENT 2,CPASF,PROD E,2295,0,2340,213,10.43,0,0.0
38930BANGALORE AGENT 2PROD E,2006-08-01,BANGALORE BRANCH,BANGALORE AGENT 2,CPASF,PROD E,1470,45,3600,1450,10.43,0,0.0
